Date,Open,High,Low,Close,Adj Close,Volume
2023-10-09,211.52261352539062,212.1028594970703,203.6554412841797,205.75096130371094,205.75096130371094,416312027
2023-10-10,205.75009155273438,210.45428466796875,205.75009155273438,208.57687377929688,208.57687377929688,441959353
2023-10-11,208.58229064941406,208.7305450439453,204.8092498779297,206.53341674804688,206.53341674804688,323117665
2023-10-12,206.53587341308594,206.6591033935547,203.658447265625,205.2294158935547,205.2294158935547,302337006
2023-10-13,205.22579956054688,207.94253540039062,204.61761474609375,206.03611755371094,206.03611755371094,296977151
2023-10-14,206.040283203125,207.02554321289062,205.82728576660156,206.60189819335938,206.60189819335938,203846460
2023-10-15,206.60028076171875,210.2316131591797,206.47857666015625,209.7425079345703,209.7425079345703,352524312
2023-10-16,209.74880981445312,217.12123107910156,209.74880981445312,214.82395935058594,214.82395935058594,521099239
2023-10-17,214.81211853027344,215.01222229003906,210.38235473632812,211.6432342529297,211.6432342529297,352621995
2023-10-18,211.63619995117188,213.57627868652344,210.09669494628906,210.50103759765625,210.50103759765625,275336939
2023-10-19,210.4916229248047,211.41201782226562,208.53712463378906,211.1441650390625,211.1441650390625,281310969
2023-10-20,211.14505004882812,216.1024169921875,210.74655151367188,212.30084228515625,212.30084228515625,335590168
2023-10-21,212.29852294921875,215.61277770996094,211.6225128173828,214.3056640625,214.3056640625,267943731
2023-10-22,214.3217315673828,218.00485229492188,213.83428955078125,217.74737548828125,217.74737548828125,286771903
2023-10-23,218.45591735839844,229.98146057128906,218.3049774169922,228.35276794433594,228.35276794433594,611625206
2023-10-24,228.3383026123047,236.7500762939453,223.1171417236328,225.14295959472656,225.14295959472656,658304834
2023-10-25,225.16864013671875,228.8148193359375,222.0341796875,222.179931640625,222.179931640625,414309192
2023-10-26,222.18551635742188,227.85787963867188,219.92672729492188,223.2360382080078,223.2360382080078,438534864
2023-10-27,223.21908569335938,229.85179138183594,220.20350646972656,224.4759063720703,224.4759063720703,554008090
2023-10-28,224.4715118408203,227.97061157226562,224.3576202392578,225.77407836914062,225.77407836914062,244363054
2023-10-29,225.78799438476562,228.14613342285156,224.25831604003906,227.14845275878906,227.14845275878906,207847188
2023-10-30,227.13491821289062,229.19149780273438,225.02120971679688,228.2874298095703,228.2874298095703,282899321
2023-10-31,228.28236389160156,229.24130249023438,224.33131408691406,226.43994140625,226.43994140625,319329197
2023-11-01,226.4181671142578,229.14108276367188,222.8603973388672,228.00010681152344,228.00010681152344,384772000
2023-11-02,228.0166473388672,233.33607482910156,227.90748596191406,231.7230224609375,231.7230224609375,487639810
2023-11-03,231.70326232910156,232.21131896972656,226.34674072265625,230.60597229003906,230.60597229003906,332547803
2023-11-04,230.5974884033203,238.5099639892578,229.65533447265625,237.45460510253906,237.45460510253906,267965564
2023-11-05,237.44223022460938,245.59402465820312,236.7861785888672,244.32247924804688,244.32247924804688,419858434
2023-11-06,244.32044982910156,255.34230041503906,242.1800994873047,254.63479614257812,254.63479614257812,524115628
2023-11-07,254.65328979492188,255.5460968017578,242.69497680664062,246.39529418945312,246.39529418945312,549207441
2023-11-08,246.39012145996094,247.80906677246094,244.58038330078125,247.123291015625,247.123291015625,369346518
2023-11-09,247.0521697998047,255.45465087890625,243.3295440673828,251.51084899902344,251.51084899902344,1116630429
2023-11-10,251.52682495117188,257.78802490234375,248.9433135986328,251.08236694335938,251.08236694335938,873515280
2023-11-11,251.09848022460938,255.07839965820312,246.72113037109375,251.42161560058594,251.42161560058594,872206327
2023-11-12,251.43441772460938,251.6469268798828,245.83245849609375,247.6400146484375,247.6400146484375,758715918
2023-11-13,247.64047241210938,250.1243133544922,241.12713623046875,241.33506774902344,241.33506774902344,888039233
2023-11-14,241.36984252929688,248.66522216796875,236.28573608398438,242.263671875,242.263671875,917236070
2023-11-15,242.281005859375,254.18177795410156,242.26116943359375,253.75534057617188,253.75534057617188,921052035
2023-11-16,253.74478149414062,255.5850372314453,240.67567443847656,242.75888061523438,242.75888061523438,950453378
2023-11-17,242.83995056152344,245.9875946044922,238.99964904785156,244.745361328125,244.745361328125,788884171
2023-11-18,244.7462615966797,245.35305786132812,239.28082275390625,244.9507598876953,244.9507598876953,679630905
2023-11-19,244.96768188476562,246.93626403808594,242.4235076904297,246.58778381347656,246.58778381347656,618053586
2023-11-20,246.5845489501953,263.8700256347656,243.14175415039062,253.6350860595703,253.6350860595703,1289010990
2023-11-21,253.64385986328125,269.9175720214844,224.98170471191406,226.4864044189453,226.4864044189453,2480554399
2023-11-22,226.46131896972656,238.17669677734375,225.6582489013672,236.1365966796875,236.1365966796875,1338117919
2023-11-23,236.0960235595703,238.7913360595703,230.7522430419922,233.76580810546875,233.76580810546875,766695224
2023-11-24,233.75270080566406,236.37930297851562,232.19285583496094,232.9009552001953,232.9009552001953,709881299
2023-11-25,232.9174346923828,235.7812957763672,232.683349609375,234.43994140625,234.43994140625,553022191
2023-11-26,234.42820739746094,234.49465942382812,229.3850555419922,232.0471954345703,232.0471954345703,606332049
2023-11-27,231.98388671875,232.80938720703125,223.48683166503906,227.42147827148438,227.42147827148438,795547656
2023-11-28,227.42799377441406,231.75552368164062,224.6786346435547,229.69296264648438,229.69296264648438,674267936
2023-11-29,229.6932373046875,231.19744873046875,226.51943969726562,227.34275817871094,227.34275817871094,602240832
2023-11-30,227.34303283691406,229.1439666748047,226.22654724121094,227.68380737304688,227.68380737304688,572448874
2023-12-01,227.68881225585938,229.8910675048828,227.232666015625,228.54563903808594,228.54563903808594,611750028
2023-12-02,228.53855895996094,230.0343017578125,226.68960571289062,229.30084228515625,229.30084228515625,628871423
2023-12-03,229.28953552246094,231.6390380859375,226.4960174560547,228.09820556640625,228.09820556640625,719496781
2023-12-04,228.07546997070312,236.83494567871094,227.1553192138672,233.29530334472656,233.29530334472656,2139028703
2023-12-05,233.30865478515625,234.48468017578125,228.40753173828125,231.2613525390625,231.2613525390625,851959167
2023-12-06,231.26344299316406,234.5861053466797,229.42440795898438,229.42440795898438,229.42440795898438,850327297
2023-12-07,229.53221130371094,234.53843688964844,229.2009735107422,232.97743225097656,232.97743225097656,813730268
2023-12-08,232.9604949951172,239.8386993408203,232.6486053466797,238.91598510742188,238.91598510742188,828993280
2023-12-09,238.9132537841797,245.00527954101562,237.07989501953125,237.7686004638672,237.7686004638672,856746249
2023-12-10,237.79371643066406,241.25057983398438,237.55775451660156,239.733154296875,239.733154296875,640133489
2023-12-11,239.76890563964844,246.755859375,230.53103637695312,246.42086791992188,246.42086791992188,1442275453
2023-12-12,246.36578369140625,256.7091979980469,245.991943359375,254.49497985839844,254.49497985839844,1394681963
2023-12-13,254.40396118164062,255.56297302246094,244.81398010253906,252.42332458496094,252.42332458496094,1052163656
2023-12-14,252.40560913085938,254.08792114257812,248.7257080078125,253.5412139892578,253.5412139892578,876150236
2023-12-15,253.51744079589844,253.54971313476562,243.86737060546875,244.8984375,244.8984375,769388533
2023-12-16,244.89642333984375,248.0863800048828,243.45065307617188,244.35096740722656,244.35096740722656,651447427
2023-12-17,244.3507080078125,244.4321746826172,239.2306365966797,239.30828857421875,239.30828857421875,650163942
2023-12-18,239.2471466064453,241.3484344482422,232.7528076171875,241.3484344482422,241.3484344482422,871708609
2023-12-19,241.34768676757812,254.5745849609375,241.34768676757812,252.63719177246094,252.63719177246094,1254351945
2023-12-20,252.6297607421875,261.5574035644531,250.76504516601562,260.10736083984375,260.10736083984375,1053279744
2023-12-21,260.14862060546875,274.44061279296875,256.5984802246094,271.24658203125,271.24658203125,1183480386
2023-12-22,271.2765197753906,276.1597900390625,265.41949462890625,271.3764953613281,271.3764953613281,1014769310
2023-12-23,271.38128662109375,272.1670837402344,266.16845703125,271.3909606933594,271.3909606933594,695725248
2023-12-24,271.3775329589844,272.59014892578125,262.775634765625,264.71710205078125,264.71710205078125,803502105
2023-12-25,264.73529052734375,267.9342041015625,262.48712158203125,267.0733642578125,267.0733642578125,738674209
2023-12-26,267.0721740722656,302.70758056640625,265.0900573730469,297.6932373046875,297.6932373046875,1941843757
2023-12-27,297.7483215332031,323.7694091796875,286.40338134765625,323.6773376464844,323.6773376464844,1893987416
2023-12-28,323.8037109375,337.4258117675781,321.3273010253906,323.5989990234375,323.5989990234375,1987714005
2023-12-29,323.5130310058594,325.5014343261719,309.1914367675781,313.8787536621094,313.8787536621094,1415732360
2023-12-30,313.8419494628906,320.111572265625,313.56005859375,317.16619873046875,317.16619873046875,901159404
2023-12-31,317.0681457519531,325.00653076171875,310.6978454589844,312.4356994628906,312.4356994628906,953254184
2024-01-01,312.38592529296875,315.74566650390625,308.09674072265625,314.4082946777344,314.4082946777344,910568057
2024-01-02,314.2675476074219,320.9332275390625,308.35064697265625,312.10382080078125,312.10382080078125,1133024158
2024-01-03,312.151611328125,332.74920654296875,301.419189453125,316.6612854003906,316.6612854003906,1927148986
2024-01-04,316.62445068359375,323.8224792480469,312.14544677734375,323.6000061035156,323.6000061035156,1285291962
2024-01-05,323.6202392578125,327.0423278808594,310.6506652832031,317.4502868652344,317.4502868652344,1257230413
2024-01-06,317.49517822265625,317.8272705078125,301.3959655761719,307.79449462890625,307.79449462890625,1051283820
2024-01-07,307.7940673828125,309.88238525390625,301.0862121582031,302.8905334472656,302.8905334472656,817795075
2024-01-08,302.90350341796875,308.2834777832031,290.8804016113281,304.5003967285156,304.5003967285156,1141697708
2024-01-09,304.4752502441406,306.6708068847656,296.5199890136719,300.9761047363281,300.9761047363281,1374376391
2024-01-10,300.98260498046875,309.6028747558594,290.1220397949219,305.0968322753906,305.0968322753906,1199728038
2024-01-11,305.2237854003906,316.7200622558594,302.64752197265625,308.7015075683594,308.7015075683594,1326827289
2024-01-12,308.6283264160156,312.68658447265625,290.7372741699219,296.6304626464844,296.6304626464844,1198386629
2024-01-13,296.62542724609375,302.9240417480469,291.5197448730469,302.227294921875,302.227294921875,816347256
2024-01-14,302.22711181640625,306.5023193359375,299.0142517089844,299.05133056640625,299.05133056640625,787643004
2024-01-15,299.02581787109375,319.5900573730469,299.02581787109375,317.5672607421875,317.5672607421875,1667214322
2024-01-16,317.5467834472656,318.7459411621094,313.5428466796875,315.22625732421875,315.22625732421875,1143877764
2024-01-17,315.1612243652344,315.92755126953125,307.3587646484375,309.08538818359375,309.08538818359375,1206464161
2024-01-18,309.0931091308594,315.1431884765625,305.7171630859375,313.2928771972656,313.2928771972656,1105813150
2024-01-19,313.2928771972656,315.64007568359375,306.3778381347656,314.3004455566406,314.3004455566406,1036123822
2024-01-20,314.30023193359375,316.96038818359375,312.3036193847656,316.96038818359375,316.96038818359375,694855739
2024-01-21,316.9617614746094,321.2838134765625,316.22259521484375,318.3186950683594,318.3186950683594,723174009
2024-01-22,318.37908935546875,319.7400817871094,304.5782165527344,305.43701171875,305.43701171875,948987847
2024-01-23,305.4375,311.1738586425781,291.0572814941406,298.4039001464844,298.4039001464844,1065495592
2024-01-24,298.4072265625,300.3409729003906,290.8543395996094,293.0914306640625,293.0914306640625,960725208
2024-01-25,293.0929870605469,296.052490234375,287.7281494140625,291.9192810058594,291.9192810058594,1086918042
2024-01-26,291.9390563964844,303.7918395996094,290.87738037109375,302.3179931640625,302.3179931640625,964268733
2024-01-27,302.3171691894531,307.41143798828125,302.0614318847656,305.8248291015625,305.8248291015625,691653061
2024-01-28,305.7743835449219,308.7686462402344,303.2923583984375,304.9756164550781,304.9756164550781,782354766
2024-01-29,305.0214538574219,310.7130126953125,304.60357666015625,310.7080078125,310.7080078125,824640185
2024-01-30,310.7080078125,312.96221923828125,306.9179382324219,307.4627380371094,307.4627380371094,777667889
2024-01-31,307.4723815917969,307.864990234375,298.96063232421875,300.35107421875,300.35107421875,814318731
2024-02-01,300.35107421875,301.8831787109375,296.5621337890625,300.1759033203125,300.1759033203125,754502530
2024-02-02,300.1639099121094,304.2850646972656,299.9427795410156,301.15496826171875,301.15496826171875,699579739
2024-02-03,301.181396484375,303.5091552734375,299.62506103515625,299.7367248535156,299.7367248535156,606345017
2024-02-04,299.7156677246094,307.4093322753906,298.2126159667969,304.7341613769531,304.7341613769531,818836774
2024-02-05,304.71844482421875,306.52313232421875,299.54913330078125,300.8540344238281,300.8540344238281,826414727
2024-02-06,300.8583679199219,303.5723571777344,300.63946533203125,302.71014404296875,302.71014404296875,680038428
2024-02-07,302.71160888671875,308.47808837890625,300.84954833984375,307.63458251953125,307.63458251953125,776516914
2024-02-08,307.57354736328125,320.4073486328125,307.5062255859375,318.87188720703125,318.87188720703125,1206142745
2024-02-09,318.9233703613281,325.64459228515625,318.202392578125,323.84228515625,323.84228515625,1094700959
2024-02-10,323.8716125488281,325.42669677734375,319.5799560546875,323.1338806152344,323.1338806152344,737748174
2024-02-11,323.103515625,324.768310546875,320.30938720703125,320.78753662109375,320.78753662109375,706320478
2024-02-12,320.80401611328125,331.4398498535156,315.93243408203125,327.9446105957031,327.9446105957031,982444950
2024-02-13,327.9324035644531,329.2057800292969,319.4844055175781,324.86822509765625,324.86822509765625,886487720
2024-02-14,324.8655700683594,334.369140625,323.8765869140625,334.2459716796875,334.2459716796875,887463520
2024-02-15,334.21087646484375,365.13311767578125,333.8529968261719,354.7108154296875,354.7108154296875,1744161787
2024-02-16,354.68756103515625,365.56207275390625,351.70159912109375,360.890380859375,360.890380859375,1461675119
2024-02-17,360.8729553222656,363.28179931640625,349.043212890625,352.9081115722656,352.9081115722656,1101515839
2024-02-18,352.9129943847656,358.00885009765625,349.6799621582031,349.6799621582031,349.6799621582031,959954204
2024-02-19,349.67828369140625,355.6981201171875,349.623779296875,351.8070983886719,351.8070983886719,1290009052
2024-02-20,351.8079528808594,360.3736267089844,346.0740051269531,354.8639221191406,354.8639221191406,1489888631
2024-02-21,354.8638610839844,379.0655212402344,351.4012451171875,378.5373229980469,378.5373229980469,2264483250
2024-02-22,378.7139587402344,386.5940856933594,374.3027038574219,382.009765625,382.009765625,2002118598
2024-02-23,381.9831237792969,385.45794677734375,369.40008544921875,375.319091796875,375.319091796875,1755398357
2024-02-24,375.3238220214844,383.0736999511719,371.9991455078125,381.7427978515625,381.7427978515625,1088410661
2024-02-25,381.74261474609375,390.4501037597656,378.1285705566406,388.5517272949219,388.5517272949219,1324081579
2024-02-26,388.5350036621094,404.4400939941406,382.2568664550781,401.6438903808594,401.6438903808594,2011146388
2024-02-27,401.6438903808594,403.74005126953125,390.9178771972656,394.9956359863281,394.9956359863281,1750697179
2024-02-28,394.95172119140625,427.04681396484375,394.66107177734375,415.7716064453125,415.7716064453125,2323818531
2024-02-29,415.5836181640625,419.7790222167969,392.3798828125,399.7787170410156,399.7787170410156,2058367303
2024-03-01,399.67242431640625,408.55279541015625,399.4783020019531,407.8107604980469,407.8107604980469,1527194519
2024-03-02,407.8048400878906,414.84515380859375,406.5416564941406,410.9858703613281,410.9858703613281,1520439801
2024-03-03,410.9778137207031,416.6257019042969,405.0853271484375,414.3810729980469,414.3810729980469,1810575392
2024-03-04,414.4140319824219,423.8005676269531,411.4765319824219,419.0354309082031,419.0354309082031,2111212949
2024-03-05,419.0164489746094,427.0828857421875,363.22064208984375,394.6617431640625,394.6617431640625,3319029162
2024-03-06,394.6649475097656,433.4255065917969,386.2295227050781,429.011962890625,429.011962890625,3281109608
2024-03-07,429.011962890625,477.2071838378906,423.7870178222656,475.2906494140625,475.2906494140625,3328990543
2024-03-08,475.2777099609375,489.57855224609375,464.8338623046875,488.09417724609375,488.09417724609375,3644157779
2024-03-09,488.09271240234375,494.0759582519531,482.640625,489.56182861328125,489.56182861328125,2314944823
2024-03-10,489.5409240722656,537.415283203125,486.8355407714844,529.374755859375,529.374755859375,4507153439
2024-03-11,529.4474487304688,532.7896728515625,509.9839172363281,522.718017578125,522.718017578125,3950105375
2024-03-12,522.718994140625,547.018310546875,521.9139404296875,537.86572265625,537.86572265625,4381078189
2024-03-13,537.86572265625,631.1683959960938,532.0458984375,630.5613403320312,630.5613403320312,5717769152
2024-03-14,630.5613403320312,630.9562377929688,569.2069091796875,602.9887084960938,602.9887084960938,4918366892
2024-03-15,602.9675903320312,634.2008056640625,547.7039794921875,632.8027954101562,632.8027954101562,5849156503
2024-03-16,632.8027954101562,641.4811401367188,571.286865234375,576.7752075195312,576.7752075195312,3952760767
2024-03-17,576.7752075195312,589.6356811523438,550.1432495117188,571.0855712890625,571.0855712890625,3512190982
2024-03-18,571.0855712890625,586.5149536132812,540.8463134765625,554.55712890625,554.55712890625,3982384372
2024-03-19,554.55712890625,559.8604125976562,498.5623474121094,507.0765686035156,507.0765686035156,4346763421
2024-03-20,507.0864562988281,558.9464721679688,501.1168518066406,556.7005004882812,556.7005004882812,3177352364
2024-03-21,556.7005004882812,570.05322265625,541.6550903320312,553.2482299804688,553.2482299804688,2595135487
2024-03-22,553.2482299804688,587.7314453125,535.97265625,551.778564453125,551.778564453125,2949959002
2024-03-23,551.778564453125,567.544677734375,544.9212646484375,551.8795166015625,551.8795166015625,1962524597
2024-03-24,551.8795166015625,572.4882202148438,549.5263061523438,567.9948120117188,567.9948120117188,1745465728
2024-03-25,567.9948120117188,597.6621704101562,565.1378784179688,587.4276123046875,587.4276123046875,2490221265
2024-03-26,587.4276123046875,597.0130004882812,572.8078002929688,580.1505126953125,580.1505126953125,2086911757
2024-03-27,580.1593017578125,584.9867553710938,565.5116577148438,574.5115966796875,574.5115966796875,1983797879
2024-03-28,574.5115966796875,591.3146362304688,574.2017822265625,583.2708740234375,583.2708740234375,1986567688
2024-03-29,583.2867431640625,619.9725952148438,582.4693603515625,612.657958984375,612.657958984375,2788931743
